"","WDPA_PID","BIOME","IUCN_CAT","IUCN_GROUP","GIS_AREA","PA_Area","BUFF_Area","CONTINENT","LAT","LONG","PA_FPAR_COUNT","PA_FPAR_MEAN","BUFF_FPAR_MEAN","PA_DUR_COUNT","PA_DUR_MEAN","BUFF_DUR_MEAN","PA_IGN_COUNT","PA_IGN_MEAN","BUFF_IGN_MEAN","PA_HFP_COUNT","PA_HFP_MEAN","BUFF_HFP_MEAN","PA_NAT_AREA_COUNT","PA_NAT_AREA","BUFF_NAT_AREA","PA_HET_COUNT","PA_HET","BUFF_HET","PA_BA_COUNT","PA_BA","BUFF_BA"
"13212","356185",12,"III","A",0.364640105,1e+06,NA,"OC",-35.05627,139.105,1,51,-0.428884826325411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,NA,NA,NA
"13213","356186",12,"III","A",1.002561972,1e+06,NA,"OC",-35.0872,139.1359,1,181,2.95060844667144,NA,NA,NA,NA,NA,NA,1,0,0.834936712482307,NA,NA,NA,14,0,0,NA,NA,NA
"13214","356187",12,"III","A",1.923940115,1e+06,NA,"OC",-35.12851,139.1397,4,26,7.33108348134991,NA,NA,NA,NA,NA,NA,2,2.5,0.779871097755243,NA,NA,NA,28,0,0,NA,NA,NA
"13215","356188",12,"III","A",1.523770654,2e+06,NA,"OC",-35.05344,139.2114,2,-168,9.89978753541076,NA,NA,NA,NA,NA,NA,2,0,0.576730192723939,NA,NA,NA,18,0,0,NA,NA,NA
"13216","356189",12,"III","A",4.923560116,5e+06,NA,"OC",-35.08373,139.2071,4,-20.25,6.09067273318167,NA,NA,NA,NA,NA,NA,6,0,0.57768557114555,NA,NA,NA,64,0,0,NA,NA,NA
"13217","356190",12,"III","A",1.949865749,2e+06,NA,"OC",-35.12399,139.202,3,129,3.30357142857143,NA,NA,NA,NA,NA,NA,2,2,0.580129807404858,NA,NA,NA,24,0,0,NA,NA,NA
"13218","356191",12,"III","A",1.682258674,2e+06,NA,"OC",-35.15651,139.1848,2,120,1.8707182320442,NA,NA,NA,NA,NA,NA,3,0,0.640060243626914,NA,NA,NA,19,0,0,NA,NA,NA
"13219","356192",12,"III","A",0.930264339,1e+06,NA,"OC",-35.14235,139.2071,1,132,1.40636565507032,NA,NA,NA,NA,NA,NA,1,0,0.624233130754137,NA,NA,NA,11,0,0,NA,NA,NA
"13220","356194",12,"III","A",0.263697127,NA,NA,"OC",-35.86906,140.1225,1,-302,-156.079128856624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,NA,NA,NA
"13221","356195",12,"III","A",0.152415583,1e+06,NA,"OC",-35.11787,139.1014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA
"13222","356198",12,"III","A",0.079920932,NA,NA,"OC",-35.13029,139.1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA
"13223","356199",12,"III","A",0.549272655,1e+06,NA,"OC",-35.07304,139.1147,1,212,0.088961510530138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,NA,NA,NA
"13224","356202",12,"III","A",0.751991943,1e+06,NA,"OC",-35.03773,139.131,1,-28,5.32443161313605,NA,NA,NA,NA,NA,NA,1,0,0.902813302403521,NA,NA,NA,10,0,0,NA,NA,NA
"13225","356203",12,"III","A",0.674354582,1e+06,NA,"OC",-35.04472,139.1309,1,114,4.68240807498198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,NA,NA,NA
"13226","356206",12,"III","A",0.685933238,1e+06,NA,"OC",-35.06329,139.1058,1,106,-0.810859403092413,NA,NA,NA,NA,NA,NA,1,0,0.957055217893089,NA,NA,NA,9,0,0,NA,NA,NA
"13227","356207",12,"III","A",0.168980673,NA,NA,"OC",-35.10252,139.1329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA
"13228","356208",12,"III","A",1.908761756,1e+06,NA,"OC",-35.12803,139.1734,2,80,7.8194791295041,NA,NA,NA,NA,NA,NA,2,0,0.641753863830975,NA,NA,NA,21,0,0,NA,NA,NA
"13229","356210",12,"III","A",1.789188103,2e+06,NA,"OC",-35.11842,139.0683,3,251.333333333333,0.763414634146341,NA,NA,NA,NA,NA,NA,3,-2.33333333333333,1.05252725683426,NA,NA,NA,26,0,0,NA,NA,NA
"13230","356213",12,"III","A",0.007834415,NA,NA,"OC",-35.13797,139.2153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA
"13231","356215",12,"III","A",2.539350345,3e+06,NA,"OC",-35.12619,139.1551,4,-8,9.39615384615385,NA,NA,NA,NA,NA,NA,4,0.75,0.72297955322521,NA,NA,NA,34,0,0,NA,NA,NA
"13232","356217",12,"III","A",0.025837957,NA,NA,"OC",-35.13811,139.2125,1,109,0.104046242774566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA
"13233","356218",12,"III","A",0.592399908,NA,NA,"OC",-35.07859,139.0851,2,131,-4.48921639108555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,NA,NA,NA
"13234","356219",12,"III","A",0.869481229,2e+06,NA,"OC",-35.08421,139.09,1,191,-2.86135057471264,NA,NA,NA,NA,NA,NA,1,0,1.02552322856987,NA,NA,NA,11,0,0,NA,NA,NA
"13235","356220",12,"III","A",0.049891585,1e+06,NA,"OC",-35.11789,139.1606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA
"13236","356221",12,"III","A",1.953473752,2e+06,NA,"OC",-35.13684,139.1632,2,54,5.2963347164592,NA,NA,NA,NA,NA,NA,2,0.5,0.685618730663285,NA,NA,NA,24,0,0,NA,NA,NA
"13237","356222",12,"III","A",0.642522623,1e+06,NA,"OC",-35.14513,139.1971,1,132,3.78945400149589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,NA,NA,NA
"13238","356224",12,"III","A",0.459203808,NA,NA,"OC",-35.09642,139.1069,1,137,0.333213386110112,NA,NA,NA,NA,NA,NA,1,0,0.911658966424959,NA,NA,NA,7,0,0,NA,NA,NA
"13239","356225",12,"III","A",0.222401429,1e+06,NA,"OC",-35.13245,139.2201,2,110.5,-1.26168224299065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,NA,NA,NA
"13240","356227",12,"III","A",8.981043037,9e+06,NA,"OC",-32.64234,135.0136,10,212.2,207.817391304348,NA,NA,NA,NA,NA,NA,9,0,0.429029303374308,NA,NA,NA,108,0,1,NA,NA,NA
"13241","356231",12,"III","A",0.051104855,NA,NA,"OC",-35.12119,139.1004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA
"13242","356232",12,"III","A",0.118211074,NA,NA,"OC",-35.1399,139.2187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA
"13243","356233",12,"III","A",0.086789208,NA,NA,"OC",-35.13194,139.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA
"13244","356235",12,"III","A",0.721509597,1e+06,NA,"OC",-35.05012,139.1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,NA,NA,NA
"13245","356236",12,"III","A",0.534095096,1e+06,NA,"OC",-35.11564,139.1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.592611597830849,NA,NA,NA,8,0,0,NA,NA,NA
"13246","356237",12,"III","A",0.388570456,NA,NA,"OC",-35.11522,139.2064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,NA,NA,NA
"13247","356238",12,"III","A",5.489776796,5e+06,NA,"OC",-34.86243,140.3185,7,126.285714285714,-150.919915700738,NA,NA,NA,NA,NA,NA,5,0,1.66433914664975,NA,NA,NA,74,0,0,NA,NA,NA
"13248","356239",12,"III","A",0.261626447,1e+06,NA,"OC",-35.12073,139.1787,1,57,5.79948013367991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA
"13249","356241",12,"III","A",14.40138256,1.6e+07,NA,"OC",-34.95037,140.2918,19,-170.210526315789,-185.906851910325,NA,NA,NA,NA,NA,NA,16,0,1.70026881229066,NA,NA,NA,173,0,0,NA,NA,NA
"13250","356243",12,"III","A",0.355115651,1e+06,NA,"OC",-33.09371,138.2326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA
"13251","356244",12,"III","A",6.030808941,4e+06,NA,"OC",-34.81541,140.7052,4,130.5,-17.4106356198867,NA,NA,NA,NA,NA,NA,5,0,2.81940097280203,NA,NA,NA,83,0,0,NA,NA,NA
"13252","356245",12,"III","A",4.524658034,4e+06,NA,"OC",-35.14943,137.1958,5,-23.6,-27.5703470031546,NA,NA,NA,NA,NA,NA,6,-2.33333341280619,-0.0115377255841065,NA,NA,NA,55,1,0,NA,NA,NA
"13253","356246",12,"III","A",2.831793326,2e+06,NA,"OC",-35.28679,139.9655,5,-194.8,-295.795918367347,NA,NA,NA,NA,NA,NA,4,-3.5,-0.00971322827158318,NA,NA,NA,40,0,0,NA,NA,NA
"13254","356247",12,"III","A",5.121412819,4e+06,7.8e+07,"OC",-32.5218,134.9593,5,132.6,181.50067294751,NA,NA,NA,NA,NA,NA,4,0,0.644413535330768,63,0,0,66,0,0,NA,NA,NA
"13255","356249",12,"III","A",0.811102555,1e+06,NA,"OC",-34.71129,139.1623,1,-79,-35.3866068346565,NA,NA,NA,NA,NA,NA,2,-3.5,1.01613693079913,NA,NA,NA,11,0,0,NA,NA,NA
"13256","356250",12,"III","A",2.317680227,3e+06,NA,"OC",-35.4943,140.4586,5,-105.2,-130.008717310087,NA,NA,NA,NA,NA,NA,2,0,1.44439501418762,NA,NA,NA,32,0,0,NA,NA,NA
"13257","356251",12,"III","A",0.230755589,NA,NA,"OC",-34.47525,140.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,NA,NA,NA
"13258","356252",12,"III","A",9.161254148,1.1e+07,2e+06,"OC",-34.28652,135.4045,10,16.6,35.143815915628,NA,NA,NA,NA,NA,NA,8,0,-0.533750722542886,NA,NA,NA,117,0,0,NA,NA,NA
"13259","356253",12,"III","A",10.4347987,1e+07,NA,"OC",-31.98266,133.97,13,110.461538461538,134.500669792364,NA,NA,NA,NA,NA,NA,8,1,-0.138057983804835,NA,NA,NA,125,0,0,NA,NA,NA
"13260","356254",12,"III","A",9.383831241,9e+06,NA,"OC",-35.66568,140.0478,14,134.285714285714,-186.020748192392,NA,NA,NA,NA,NA,NA,7,0.857142857142857,0.74853537296486,NA,NA,NA,122,0,0,NA,NA,NA
"13261","356255",12,"III","A",9.137750402,8e+06,NA,"OC",-35.63567,140.0389,13,202.307692307692,-196.058297449487,NA,NA,NA,NA,NA,NA,11,0.545454545454545,0.750710896971101,NA,NA,NA,118,0,0,NA,NA,NA
"13262","356256",13,"III","A",7.840972062,9e+06,NA,"OC",-31.76451,132.9823,12,165.083333333333,54.4458935495241,NA,NA,NA,NA,NA,NA,9,0,-0.183565589225619,NA,NA,NA,96,-1,0,NA,NA,NA
"13263","356257",NA,NA,NA,NA,3e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13264","356258",12,"III","A",0.216134875,NA,NA,"OC",-34.02965,138.9588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA
"13265","356260",NA,NA,NA,NA,2e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13266","356261",12,"III","A",0.616912156,1e+06,NA,"OC",-35.20875,139.7601,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.105289419492086,NA,NA,NA,6,0,0,NA,NA,NA
"13267","356262",NA,NA,NA,NA,1e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13268","356263",12,"III","A",0.597830533,1e+06,NA,"OC",-34.22271,138.8347,1,-82,-77.7092297015961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,NA,NA,NA
"13269","356264",12,"III","A",5.695564246,7e+06,NA,"OC",-32.8504,136.1867,8,111.125,75.5502555366269,NA,NA,NA,NA,NA,NA,6,0,-0.0487458589682915,NA,NA,NA,68,0,0,NA,NA,NA
"13270","356265",NA,NA,NA,NA,1e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13271","356266",12,"III","A",4.560363883,3e+06,7e+06,"OC",-33.15854,134.6963,5,0.6,-35.7696,NA,NA,NA,NA,NA,NA,4,0,0.309254251282049,NA,NA,NA,56,0,0,NA,NA,NA
"13272","356268",12,"III","A",2.287903829,3e+06,NA,"OC",-33.1479,134.7903,3,46.3333333333333,-8.86168674698795,NA,NA,NA,NA,NA,NA,3,0,0.446498040480548,NA,NA,NA,29,0,0,NA,NA,NA
"13273","356269",12,"III","A",1.31585747,1e+06,NA,"OC",-34.04374,135.9178,3,111,82.8034550195567,NA,NA,NA,NA,NA,NA,1,1.00000047683716,0.425193283979651,NA,NA,NA,19,0,0,NA,NA,NA
"13274","356270",12,"III","A",6.25723589,6e+06,NA,"OC",-33.31564,136.6212,7,-18.4285714285714,-31.0908180300501,NA,NA,NA,NA,NA,NA,5,1.39999990463257,1.52449167545974,NA,NA,NA,77,0,0,NA,NA,NA
"13275","356271",NA,NA,NA,NA,2e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13276","356273",13,"III","A",1.996098419,3e+06,NA,"OC",-31.87654,132.2529,4,78.5,66.709315375982,NA,NA,NA,NA,NA,NA,1,5,0.812547237694669,NA,NA,NA,22,0,1,NA,NA,NA
"13277","356275",12,"III","A",11.8473306,9e+06,NA,"OC",-33.15051,134.7571,17,6.52941176470588,-17.3976342129208,NA,NA,NA,NA,NA,NA,12,-0.583333333333333,0.44305731825561,NA,NA,NA,151,-1,0,NA,NA,NA
"13278","356276",13,"III","A",2.127282198,2e+06,NA,"OC",-31.80557,132.7309,3,98,60.2319264521521,NA,NA,NA,NA,NA,NA,2,3.99999976158142,0.606939701903802,NA,NA,NA,25,2,1,NA,NA,NA
"13279","356277",12,"III","A",5.313986281,5e+06,NA,"OC",-34.86751,140.2854,8,23.875,-140.126120358515,NA,NA,NA,NA,NA,NA,3,0,1.51424694169112,NA,NA,NA,59,0,0,NA,NA,NA
"13280","356278",12,"III","A",0.126977653,NA,NA,"OC",-35.21421,138.8185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA
"13281","356279",12,"III","A",1.756421423,2e+06,NA,"OC",-35.1766,139.6538,3,132.666666666667,-184.949460916442,NA,NA,NA,NA,NA,NA,3,0,-0.0581451220789648,NA,NA,NA,21,0,0,NA,NA,NA
"13282","356281",12,"III","A",0.043043438,NA,NA,"OC",-34.98483,138.7056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,-1,NA,NA,NA
"13283","356282",12,"III","A",0.034274765,NA,NA,"OC",-34.25658,138.4735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA
"13284","356283",12,"III","A",0.494414636,1e+06,NA,"OC",-35.46792,138.4513,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1.07856093699361,NA,NA,NA,4,0,0,NA,NA,NA
"13285","356284",12,"III","A",1.800367443,1e+06,2.8e+07,"OC",-34.97957,139.539,1,49,-34.3316464237517,NA,NA,NA,NA,NA,NA,2,-3.5,0.604784691048581,20,0,0,25,0,0,NA,NA,NA
"13286","356285",12,"III","A",1.704580851,1e+06,NA,"OC",-35.65901,139.7512,4,-210.5,-220.461988304094,NA,NA,NA,NA,NA,NA,2,-3.5,0.139705882102501,NA,NA,NA,24,0,0,NA,NA,NA
"13287","356286",13,"III","A",3.050228393,2e+06,NA,"OC",-31.87242,132.6864,4,70.75,61.4941475826972,NA,NA,NA,NA,NA,NA,4,3.25,0.862785859481378,NA,NA,NA,35,0,1,NA,NA,NA
"13288","356287",12,"III","A",5.075795074,7e+06,7e+06,"OC",-36.11725,140.7339,7,64.8571428571429,-224.165331624479,NA,NA,NA,NA,NA,NA,5,-5.6,0.0762167127992824,67,0,0,68,0,0,NA,NA,NA
"13289","356288",12,"III","A",0.118881459,NA,NA,"OC",-34.80102,137.6082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA
"13290","356289",12,"III","A",0.493636614,NA,3.25e+08,"OC",-34.44114,137.8701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,NA,NA,NA
"13291","356290",12,"III","A",0.898690489,1e+06,NA,"OC",-35.02047,139.459,2,74,-33.9841716496658,NA,NA,NA,NA,NA,NA,1,-7,0.754980081343556,NA,NA,NA,15,0,0,NA,NA,NA
"13292","356291",12,"III","A",1.139527368,1e+06,NA,"OC",-35.91354,139.6439,2,-110,-223.258645191852,NA,NA,NA,NA,NA,NA,1,0,-0.0144646830088195,NA,NA,NA,14,0,0,NA,NA,NA
"13293","356292",12,"III","A",0.678040448,1e+06,NA,"OC",-33.93501,139.0603,1,58,-77.3485376044568,NA,NA,NA,NA,NA,NA,1,-5.99999952316284,0.302837571752515,NA,NA,NA,11,0,1,NA,NA,NA
"13294","356293",12,"III","A",1.238387151,1e+06,NA,"OC",-35.48371,140.3837,2,-232.5,-157.487458745875,NA,NA,NA,NA,NA,NA,2,0,1.51774727423723,NA,NA,NA,19,1,0,NA,NA,NA
"13295","356294",12,"III","A",7.21055364,8e+06,NA,"OC",-35.0766,140.2316,8,91.375,-238.298344267416,NA,NA,NA,NA,NA,NA,6,1.16666666666667,1.01994680449472,NA,NA,NA,88,0,0,NA,NA,NA
"13296","356296",12,"III","A",11.21327832,NA,4e+06,"OC",-31.93794,132.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA
"13297","356297",12,"III","A",1.560743098,2e+06,NA,"OC",-33.48555,136.7516,1,126,54.6616822429907,NA,NA,NA,NA,NA,NA,2,3.5,1.59130884092581,NA,NA,NA,16,0,1,NA,NA,NA
"13298","356298",NA,NA,NA,NA,5e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13299","356299",12,"III","A",4.129857916,3e+06,1.03e+08,"OC",-34.96103,140.6835,4,-53.5,-81.4708470847085,NA,NA,NA,NA,NA,NA,4,1.25,2.36154648502792,46,0,0,51,0,0,NA,NA,NA
"13300","356300",12,"III","A",0.347228685,NA,NA,"OC",-34.46151,139.4195,1,130,-5.72304832713755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,1,NA,NA,NA
"13301","356302",12,"III","A",28.76176601,3e+07,3.3e+07,"OC",-31.9256,132.4815,36,130.694444444444,68.625641025641,NA,NA,NA,NA,NA,NA,26,0,1.34090908679843,NA,NA,NA,340,0,1,NA,NA,NA
"13302","356303",12,"III","A",4.772139332,4e+06,NA,"OC",-33.17215,135.0479,5,164.6,34.322600619195,NA,NA,NA,NA,NA,NA,4,-1.75,0.880796348521936,NA,NA,NA,63,0,0,NA,NA,NA
"13303","356304",12,"III","A",0.882467065,NA,NA,"OC",-36.18491,140.8228,2,-247,-236.516085790885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,NA,NA,NA
"13304","356305",NA,NA,NA,NA,1e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13305","356306",12,"III","A",4.317076733,4e+06,5.1e+07,"OC",-36.05151,139.661,7,-190.714285714286,-207.383827493261,NA,NA,NA,NA,NA,NA,4,1.7513407766819,-0.140252863254208,NA,NA,NA,57,0,0,NA,NA,NA
"13306","356307",12,"III","A",0.333744933,NA,3e+06,"OC",-34.41442,139.4249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,1,NA,NA,NA
"13307","356309",12,"III","A",4.904157789,4e+06,NA,"OC",-33.5295,135.8994,7,111.428571428571,152.47216828479,NA,NA,NA,NA,NA,NA,4,-1.75,0.0348574013232969,NA,NA,NA,60,0,0,NA,NA,NA
"13308","356310",12,"III","A",10.22458626,1e+07,NA,"OC",-34.90375,140.4173,15,108,-148.744216787839,NA,NA,NA,NA,NA,NA,11,0.545454545454545,2.05664793270804,NA,NA,NA,139,0,0,NA,NA,NA
"13309","356311",12,"III","A",25.47546397,2.7e+07,2.09e+08,"OC",-33.35372,137.1619,37,-83.7027027027027,5.98344487495597,NA,NA,NA,NA,NA,NA,22,0,1.65589818461993,329,0,0,323,-1,0,NA,NA,NA
"13310","356313",12,"III","A",1.180911786,1e+06,NA,"OC",-34.07707,139.3957,2,116.5,-39.613058419244,NA,NA,NA,NA,NA,NA,1,0,0.576254824758957,NA,NA,NA,14,0,0,NA,NA,NA
"13311","356314",12,"III","A",3.226772533,3e+06,NA,"OC",-35.58098,139.5282,3,-121.333333333333,-230.762705238468,NA,NA,NA,NA,NA,NA,3,-4.33333333333333,0.266218164057642,NA,NA,NA,42,0,0,NA,NA,NA
"13312","356315",NA,NA,NA,NA,1e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13313","356316",12,"III","A",5.501324097,4e+06,NA,"OC",-33.43398,136.6478,7,123.714285714286,4.45743145743146,NA,NA,NA,NA,NA,NA,5,-2.8,1.32525251923185,NA,NA,NA,64,0,0,NA,NA,NA
"13314","356317",12,"III","A",2.861911073,2e+06,NA,"OC",-33.96621,135.8555,6,137.833333333333,88.8639410187668,NA,NA,NA,NA,NA,NA,3,-3.66666666666667,0.532613805290233,NA,NA,NA,38,1,0,NA,NA,NA
"13315","356318",NA,NA,NA,NA,2e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13316","356320",12,"III","A",0.289265924,1e+06,NA,"OC",-34.48058,139.4889,1,175,2.43299358248396,NA,NA,NA,NA,NA,NA,1,0.999999761581421,2.34917245293707,NA,NA,NA,4,0,1,NA,NA,NA
"13317","356321",12,"III","A",2.698925145,3e+06,NA,"OC",-33.51828,136.8767,3,3.33333333333333,65.8756841282252,NA,NA,NA,NA,NA,NA,2,3.5,2.30951129444261,NA,NA,NA,33,0,0,NA,NA,NA
"13318","356322",NA,NA,NA,NA,2e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13319","356323",12,"III","A",1.392142018,2e+06,NA,"OC",-34.40399,135.6812,1,162,49.6122164048866,NA,NA,NA,NA,NA,NA,1,0,-0.103532872560331,NA,NA,NA,16,0,0,NA,NA,NA
"13320","356324",12,"III","A",0.621947276,NA,4.4e+07,"OC",-32.90721,136.036,1,64,117.865655070318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,2,NA,NA,NA
"13321","356325",12,"III","A",3.747117445,2e+06,NA,"OC",-36.47489,140.0419,4,88,-201.457023060797,NA,NA,NA,NA,NA,NA,4,-3,-0.444836274262339,NA,NA,NA,46,0,0,NA,NA,NA
"13322","356326",12,"III","A",2.546694446,4e+06,NA,"OC",-33.33089,137.1372,3,-243.333333333333,3.23811394891945,NA,NA,NA,NA,NA,NA,2,0,1.35383777470451,NA,NA,NA,28,1,0,NA,NA,NA
"13323","356327",12,"III","A",10.34375759,1e+07,NA,"OC",-35.05985,140.5722,15,208.133333333333,-182.725972730296,NA,NA,NA,NA,NA,NA,11,0.545454545454545,1.39443919997975,NA,NA,NA,129,0,0,NA,NA,NA
"13324","356330",12,"III","A",0.079388365,NA,NA,"OC",-34.93148,138.8139,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1.89730554700928,NA,NA,NA,1,0,-1,NA,NA,NA
"13325","356331",12,"III","A",1.234960067,1e+06,NA,"OC",-32.95179,135.1629,1,91,159.23666061706,NA,NA,NA,NA,NA,NA,1,0,0.307575753963355,NA,NA,NA,16,0,0,NA,NA,NA
"13326","356332",12,"III","A",2.752998731,3e+06,NA,"OC",-32.94067,135.1599,4,157.25,162.795767195767,NA,NA,NA,NA,NA,NA,2,-3.5,0.283968716422833,NA,NA,NA,34,0,0,NA,NA,NA
"13327","356333",12,"III","A",0.568094862,NA,NA,"OC",-34.83479,139.9587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,NA,NA,NA
"13328","356334",12,"III","A",2.004026106,3e+06,NA,"OC",-34.83279,139.9475,3,182,-49.4454256446485,NA,NA,NA,NA,NA,NA,3,-2,0.87637637088726,NA,NA,NA,24,0,0,NA,NA,NA
"13329","356347",NA,NA,NA,NA,1e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13330","356355",NA,NA,NA,NA,NA,8.46e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13331","356356",12,"II","A",339.1597005,NA,NA,"OC",-35.57898,141.9143,482,-26.3589211618257,-207.928815212092,1,0,-2.08695650100708,1,0,-1.6111110051473,338,0.766272187585661,0.901878923613244,NA,NA,NA,4364,1,0,NA,NA,NA
"13332","356362",NA,NA,NA,NA,NA,2e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13333","356363",NA,NA,NA,NA,NA,1e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13334","356364",NA,NA,NA,NA,2.2e+07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13335","356365",4,"VI","B",1.137259305,NA,2088999936,"OC",-26.22906,152.4686,1,-14,72.8675055514434,NA,NA,NA,NA,NA,NA,1,1,0.74724749285619,15,0,-6e+06,14,0,0,NA,NA,NA
"13336","356367",NA,NA,NA,NA,NA,6.8e+07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
